"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"3950","P1",2023-12-02,"Rio Ave","Estrela",1,1,"D",0,0,"D",2.2,3.46,3.31,"0-0","1-1",13,3,8,0,4,1,0,0,7,0,15,13,2,7,28,"7-0","Y","N","N",5,0,12
"3951","P1",2023-12-02,"Famalicao","Porto",0,3,"A",0,2,"A",5.17,3.84,1.64,"0-2","0-3",12,0,9,5,4,5,1,0,7,2,16,22,3,9,38,"7-2","Y","Y","N",9,1,12
"3952","P1",2023-12-02,"Casa Pia","Portimonense",1,0,"H",0,0,"D",1.95,3.51,4.02,"0-0","1-0",11,3,10,2,3,3,0,1,5,5,20,15,1,10,35,"5-5","N","N","N",6,1,12
"3953","P1",2023-12-03,"Sp Braga","Estoril",3,1,"H",1,1,"D",1.34,5.77,7.59,"1-1","3-1",18,6,4,1,2,2,0,0,5,2,13,14,4,7,27,"5-2","Y","Y","Y",4,0,12
"3954","P1",2023-12-03,"Moreirense","Benfica",0,0,"D",0,0,"D",6.42,4.41,1.5,"0-0","0-0",11,4,12,3,4,1,0,0,2,7,13,13,0,9,26,"2-7","N","N","N",5,0,12
"3955","P1",2023-12-03,"Boavista","Arouca",0,4,"A",0,3,"A",2.17,3.31,3.55,"0-3","0-4",8,2,12,7,5,4,1,1,8,1,12,10,4,9,22,"8-1","Y","Y","Y",9,2,12
"3956","P1",2023-12-04,"Sp Lisbon","Gil Vicente",3,1,"H",1,1,"D",1.16,7.91,13.5,"1-1","3-1",12,4,5,1,4,1,0,0,9,0,14,9,4,9,23,"9-0","Y","Y","Y",5,0,12
"3957","P1",2023-12-08,"Vizela","Sp Braga",1,3,"A",0,1,"A",5.87,4.32,1.59,"0-1","1-3",11,5,13,4,3,1,0,0,7,6,19,9,4,13,28,"7-6","Y","Y","Y",4,0,13
"3958","P1",2023-12-08,"Benfica","Farense",1,1,"D",0,0,"D",1.18,8.23,15.33,"0-0","1-1",37,13,8,5,2,3,0,0,15,3,10,11,2,18,21,"15-3","Y","N","N",5,0,13
"3959","P1",2023-12-09,"Portimonense","Famalicao",1,1,"D",0,1,"A",2.98,3.4,2.51,"0-1","1-1",8,4,16,8,4,1,1,0,2,5,14,19,2,7,33,"2-5","Y","N","N",5,1,13
"3960","P1",2023-12-09,"Guimaraes","Sp Lisbon",3,2,"H",1,1,"D",5.42,4.2,1.65,"1-1","3-2",7,5,11,4,4,1,0,0,1,6,14,5,5,7,19,"1-6","Y","Y","Y",5,0,13
"3961","P1",2023-12-09,"Porto","Casa Pia",3,1,"H",1,0,"H",1.23,6.36,14.69,"1-0","3-1",16,6,7,3,3,1,0,0,4,1,11,9,4,5,20,"4-1","Y","Y","Y",4,0,13
"3962","P1",2023-12-10,"Estrela","Boavista",3,1,"H",0,0,"D",2.32,3.49,3.23,"0-0","3-1",4,2,9,6,4,2,0,0,2,4,18,11,4,6,29,"2-4","Y","Y","Y",6,0,13
"3963","P1",2023-12-10,"Arouca","Rio Ave",2,2,"D",0,2,"A",2.19,3.32,3.69,"0-2","2-2",16,5,12,9,1,5,0,0,5,3,11,14,4,8,25,"5-3","Y","Y","Y",6,0,13
"3964","P1",2023-12-10,"Estoril","Chaves",4,0,"H",1,0,"H",2.01,3.8,3.75,"1-0","4-0",14,10,7,2,4,3,0,0,3,6,16,11,4,9,27,"3-6","Y","Y","Y",7,0,13
"3965","P1",2023-12-11,"Gil Vicente","Moreirense",1,1,"D",1,0,"H",2.87,3.54,2.49,"1-0","1-1",11,4,11,4,5,3,0,0,3,6,15,19,2,9,34,"3-6","Y","N","N",8,0,13
"3966","P1",2023-12-15,"Farense","Estrela",0,0,"D",0,0,"D",2.18,3.54,3.48,"0-0","0-0",12,1,9,2,2,1,0,0,6,9,11,8,0,15,19,"6-9","N","N","N",3,0,14
"3967","P1",2023-12-16,"Rio Ave","Vizela",1,1,"D",0,0,"D",2.21,3.4,3.56,"0-0","1-1",13,4,6,4,3,3,0,1,7,2,16,15,2,9,31,"7-2","Y","N","N",6,1,14
"3968","P1",2023-12-16,"Arouca","Gil Vicente",3,0,"H",1,0,"H",1.99,3.62,4,"1-0","3-0",10,7,9,5,2,0,0,0,4,6,11,8,3,10,19,"4-6","Y","Y","N",2,0,14
"3969","P1",2023-12-16,"Boavista","Guimaraes",1,1,"D",0,1,"A",3.74,3.6,2.07,"0-1","1-1",10,4,14,3,6,2,0,0,7,8,17,9,2,15,26,"7-8","Y","N","N",8,0,14
"3970","P1",2023-12-17,"Chaves","Casa Pia",1,3,"A",1,2,"A",2.81,3.2,2.79,"1-2","1-3",15,5,9,6,1,1,0,0,4,2,16,14,4,6,30,"4-2","Y","Y","Y",2,0,14
"3971","P1",2023-12-17,"Moreirense","Portimonense",5,2,"H",2,1,"H",1.76,3.89,4.92,"2-1","5-2",16,5,9,3,2,2,0,0,7,7,12,12,7,14,24,"7-7","Y","Y","Y",4,0,14
"3972","P1",2023-12-17,"Famalicao","Estoril",1,1,"D",1,1,"D",2.26,3.56,3.28,"1-1","1-1",10,3,12,5,3,1,0,0,1,7,9,19,2,8,28,"1-7","Y","N","N",4,0,14
"3973","P1",2023-12-17,"Sp Braga","Benfica",0,1,"A",0,1,"A",2.87,3.9,2.37,"0-1","0-1",16,6,11,6,3,3,0,0,5,2,11,9,1,7,20,"5-2","N","N","N",6,0,14
"3974","P1",2023-12-18,"Sp Lisbon","Porto",2,0,"H",1,0,"H",2.13,3.6,3.49,"1-0","2-0",11,6,5,3,4,4,0,1,2,2,21,15,2,4,36,"2-2","Y","N","N",8,1,14
"3975","P1",2023-12-23,"Guimaraes","Rio Ave",1,0,"H",0,0,"D",1.69,3.93,5.43,"0-0","1-0",5,3,9,4,4,3,0,0,4,8,13,18,1,12,31,"4-8","N","N","N",7,0,15
"3976","P1",2023-12-23,"Vizela","Moreirense",0,0,"D",0,0,"D",2.91,3.24,2.67,"0-0","0-0",9,3,10,5,3,1,0,0,3,9,16,8,0,12,24,"3-9","N","N","N",4,0,15
"3977","P1",2023-12-28,"Estrela","Arouca",1,4,"A",1,0,"H",2.63,3.38,2.8,"1-0","1-4",6,2,18,5,0,2,1,0,3,5,6,12,5,8,18,"3-5","Y","Y","Y",2,1,15
"3978","P1",2023-12-29,"Benfica","Famalicao",3,0,"H",1,0,"H",1.25,6.36,12.42,"1-0","3-0",17,10,12,3,2,3,0,0,6,4,21,14,3,10,35,"6-4","Y","Y","N",5,0,15
"3979","P1",2023-12-29,"Porto","Chaves",1,0,"H",0,0,"D",1.16,8.57,17.28,"0-0","1-0",17,10,5,2,3,5,0,0,8,3,20,11,1,11,31,"8-3","N","N","N",8,0,15
"3980","P1",2023-12-30,"Estoril","Farense",4,0,"H",2,0,"H",2.06,3.87,3.52,"2-0","4-0",12,7,14,4,2,2,0,0,10,8,8,18,4,18,26,"10-8","Y","Y","Y",4,0,15
"3981","P1",2023-12-30,"Gil Vicente","Boavista",1,0,"H",0,0,"D",2.29,3.46,3.32,"0-0","1-0",11,3,8,1,0,1,0,0,4,3,15,15,1,7,30,"4-3","N","N","N",1,0,15
"3982","P1",2023-12-30,"Casa Pia","Sp Braga",1,3,"A",0,0,"D",5.49,4.25,1.63,"0-0","1-3",7,3,11,6,1,0,0,0,2,3,9,7,4,5,16,"2-3","Y","Y","Y",1,0,15
"3983","P1",2023-12-30,"Portimonense","Sp Lisbon",1,2,"A",0,0,"D",9.47,5.99,1.32,"0-0","1-2",7,3,14,6,4,3,0,0,0,12,11,12,3,12,23,"0-12","Y","Y","N",7,0,15
"3984","P1",2024-01-05,"Sp Lisbon","Estoril",5,1,"H",2,0,"H",1.23,6.97,12.24,"2-0","5-1",21,8,11,3,1,3,0,0,5,7,6,10,6,12,16,"5-7","Y","Y","Y",4,0,16
"3985","P1",2024-01-05,"Boavista","Porto",1,1,"D",1,1,"D",7.55,5.09,1.42,"1-1","1-1",7,2,24,7,5,1,1,0,1,6,18,14,2,7,32,"1-6","Y","N","N",6,1,16
"3986","P1",2024-01-06,"Estrela","Vizela",1,1,"D",1,0,"H",2.61,3.34,2.9,"1-0","1-1",12,4,16,7,0,1,0,0,6,4,14,13,2,10,27,"6-4","Y","N","N",1,0,16
"3987","P1",2024-01-06,"Farense","Gil Vicente",1,0,"H",0,0,"D",2.19,3.67,3.35,"0-0","1-0",11,5,14,6,2,2,0,0,6,5,9,7,1,11,16,"6-5","N","N","N",4,0,16
"3988","P1",2024-01-06,"Arouca","Benfica",0,3,"A",0,1,"A",6.3,4.85,1.5,"0-1","0-3",11,1,11,5,2,2,0,0,1,3,12,5,3,4,17,"1-3","Y","Y","N",4,0,16
"3989","P1",2024-01-06,"Sp Braga","Guimaraes",1,1,"D",0,0,"D",1.58,4.52,5.58,"0-0","1-1",11,4,13,4,2,0,0,0,5,6,7,9,2,11,16,"5-6","Y","N","N",2,0,16
"3990","P1",2024-01-07,"Rio Ave","Portimonense",2,0,"H",0,0,"D",1.81,3.79,4.68,"0-0","2-0",9,3,7,3,1,3,0,0,3,6,9,13,2,9,22,"3-6","Y","N","N",4,0,16
"3991","P1",2024-01-07,"Famalicao","Chaves",2,2,"D",2,1,"H",1.79,3.8,4.79,"2-1","2-2",17,7,10,5,3,2,0,0,5,8,17,23,4,13,40,"5-8","Y","Y","Y",5,0,16
"3992","P1",2024-01-08,"Moreirense","Casa Pia",1,4,"A",1,3,"A",1.92,3.4,4.53,"1-3","1-4",13,4,10,7,2,2,0,0,4,3,15,24,5,7,39,"4-3","Y","Y","Y",4,0,16
"3993","P1",2024-01-12,"Portimonense","Farense",1,0,"H",0,0,"D",2.72,3.36,2.76,"0-0","1-0",12,4,8,3,2,3,0,0,4,4,19,9,1,8,28,"4-4","N","N","N",5,0,17
"3994","P1",2024-01-13,"Casa Pia","Famalicao",0,2,"A",0,1,"A",2.58,3.1,3.16,"0-1","0-2",8,1,13,4,1,1,1,0,6,3,13,15,2,9,28,"6-3","Y","N","N",2,1,17
"3995","P1",2024-01-13,"Chaves","Sp Lisbon",0,3,"A",0,1,"A",11.36,6.63,1.25,"0-1","0-3",5,0,17,10,1,2,0,0,2,5,11,14,3,7,25,"2-5","Y","Y","N",3,0,17
"3996","P1",2024-01-13,"Estoril","Moreirense",1,3,"A",0,2,"A",2.46,3.55,2.95,"0-2","1-3",9,5,12,7,2,3,0,0,8,1,15,11,4,9,26,"8-1","Y","Y","Y",5,0,17
"3997","P1",2024-01-14,"Gil Vicente","Estrela",1,1,"D",1,0,"H",2.18,3.57,3.45,"1-0","1-1",9,2,15,6,2,4,0,0,7,5,14,10,2,12,24,"7-5","Y","N","N",6,0,17
"3998","P1",2024-01-14,"Benfica","Rio Ave",4,1,"H",1,1,"D",1.19,7.68,14.49,"1-1","4-1",15,12,9,5,1,3,0,1,5,3,12,11,5,8,23,"5-3","Y","Y","Y",4,1,17
"3999","P1",2024-01-14,"Vizela","Boavista",1,4,"A",0,2,"A",2.22,3.35,3.58,"0-2","1-4",27,7,10,7,2,2,0,0,11,1,19,4,5,12,23,"11-1","Y","Y","Y",4,0,17
"4000","P1",2024-01-14,"Porto","Sp Braga",2,0,"H",1,0,"H",1.82,3.99,4.37,"1-0","2-0",8,4,10,5,3,5,0,0,5,5,12,15,2,10,27,"5-5","Y","N","N",8,0,17
"4001","P1",2024-01-15,"Guimaraes","Arouca",2,1,"H",1,1,"D",1.89,3.61,4.33,"1-1","2-1",15,6,9,2,0,3,0,0,10,1,8,7,3,11,15,"10-1","Y","Y","N",3,0,17
"4002","P1",2024-01-18,"Famalicao","Sp Braga",1,2,"A",0,0,"D",4.31,3.96,1.83,"0-0","1-2",11,3,12,7,4,4,1,0,3,4,9,11,3,7,20,"3-4","Y","Y","N",8,1,18
"4003","P1",2024-01-18,"Vizela","Sp Lisbon",2,5,"A",1,1,"D",8.31,5.24,1.39,"1-1","2-5",4,3,18,9,3,1,0,0,0,6,16,13,7,6,29,"0-6","Y","Y","Y",4,0,18
"4004","P1",2024-01-19,"Benfica","Boavista",2,0,"H",0,0,"D",1.12,10.26,21.81,"0-0","2-0",20,7,5,1,3,3,0,0,12,4,15,11,2,16,26,"12-4","Y","N","N",6,0,18
"4005","P1",2024-01-20,"Estoril","Arouca",1,2,"A",1,2,"A",2.47,3.47,2.99,"1-2","1-2",13,4,15,7,3,2,0,0,7,4,16,13,3,11,29,"7-4","Y","Y","N",5,0,18
"4006","P1",2024-01-20,"Casa Pia","Farense",1,3,"A",0,2,"A",2.29,3.38,3.37,"0-2","1-3",21,6,7,4,0,1,0,0,14,3,10,13,4,17,23,"14-3","Y","Y","Y",1,0,18
"4007","P1",2024-01-20,"Porto","Moreirense",5,0,"H",1,0,"H",1.28,6.07,12.06,"1-0","5-0",16,8,5,1,0,3,0,0,5,1,13,16,5,6,29,"5-1","Y","Y","Y",3,0,18
"4008","P1",2024-01-21,"Portimonense","Gil Vicente",0,2,"A",0,1,"A",2.54,3.36,2.97,"0-1","0-2",8,0,15,8,3,1,0,0,3,8,19,15,2,11,34,"3-8","Y","N","N",4,0,18
"4009","P1",2024-01-21,"Chaves","Rio Ave",0,0,"D",0,0,"D",3.15,3.3,2.46,"0-0","0-0",19,6,6,1,2,3,0,0,11,0,15,13,0,11,28,"11-0","N","N","N",5,0,18
"4010","P1",2024-01-21,"Guimaraes","Estrela",3,0,"H",1,0,"H",1.6,4.12,6.06,"1-0","3-0",12,4,5,1,1,1,0,1,8,5,13,10,3,13,23,"8-5","Y","Y","N",2,1,18
"4011","P1",2024-01-28,"Boavista","Portimonense",1,4,"A",0,3,"A",1.98,3.54,4.15,"0-3","1-4",20,5,12,5,2,2,0,0,11,1,14,14,5,12,28,"11-1","Y","Y","Y",4,0,19
"4012","P1",2024-01-28,"Moreirense","Famalicao",1,0,"H",0,0,"D",2.32,3.36,3.34,"0-0","1-0",7,2,8,1,3,2,0,0,3,4,14,13,1,7,27,"3-4","N","N","N",5,0,19
"4013","P1",2024-01-28,"Farense","Porto",1,3,"A",0,2,"A",8.22,5.06,1.4,"0-2","1-3",9,4,18,4,1,0,0,0,4,10,16,7,4,14,23,"4-10","Y","Y","Y",1,0,19
"4014","P1",2024-01-28,"Arouca","Vizela",5,0,"H",2,0,"H",2.09,3.57,3.73,"2-0","5-0",13,7,9,3,1,2,0,0,1,2,15,11,5,3,26,"1-2","Y","Y","Y",3,0,19
"4015","P1",2024-01-28,"Gil Vicente","Guimaraes",1,0,"H",0,0,"D",3.53,3.37,2.23,"0-0","1-0",7,4,8,2,1,2,0,0,4,4,12,14,1,8,26,"4-4","N","N","N",3,0,19
"4016","P1",2024-01-29,"Estrela","Benfica",1,4,"A",1,2,"A",10.53,6,1.29,"1-2","1-4",9,5,16,7,2,1,1,0,5,6,10,10,5,11,20,"5-6","Y","Y","Y",3,1,19
"4017","P1",2024-01-29,"Sp Lisbon","Casa Pia",8,0,"H",5,0,"H",1.2,7.02,14.9,"5-0","8-0",21,11,2,2,1,1,0,0,9,0,10,14,8,9,24,"9-0","Y","Y","Y",2,0,19
"4018","P1",2024-01-31,"Rio Ave","Estoril",1,1,"D",0,0,"D",2.28,3.52,3.27,"0-0","1-1",8,4,12,5,4,3,0,0,4,3,10,9,2,7,19,"4-3","Y","N","N",7,0,19
"4019","P1",2024-01-31,"Sp Braga","Chaves",1,1,"D",0,0,"D",1.24,6.7,11.96,"0-0","1-1",27,10,7,2,1,5,0,1,9,1,11,10,2,10,21,"9-1","Y","N","N",6,1,19
"4020","P1",2024-02-03,"Portimonense","Arouca",1,2,"A",0,0,"D",2.96,3.53,2.46,"0-0","1-2",11,4,8,3,4,1,0,0,3,2,17,10,3,5,27,"3-2","Y","Y","N",5,0,20
"4021","P1",2024-02-03,"Porto","Rio Ave",0,0,"D",0,0,"D",1.2,7.21,15.59,"0-0","0-0",17,5,3,0,4,5,0,1,23,0,15,24,0,23,39,"23-0","N","N","N",9,1,20
"4022","P1",2024-02-04,"Chaves","Farense",1,1,"D",0,1,"A",2.64,3.33,2.88,"0-1","1-1",2,2,15,7,2,4,1,0,3,6,19,15,2,9,34,"3-6","Y","N","N",6,1,20
"4023","P1",2024-02-04,"Vizela","Guimaraes",0,1,"A",0,0,"D",3.58,3.53,2.15,"0-0","0-1",10,2,19,3,4,2,0,0,4,9,15,15,1,13,30,"4-9","N","N","N",6,0,20
"4024","P1",2024-02-04,"Benfica","Gil Vicente",3,0,"H",2,0,"H",1.15,9.2,18.9,"2-0","3-0",10,5,5,3,0,1,0,0,6,4,11,5,3,10,16,"6-4","Y","Y","N",1,0,20
"4025","P1",2024-02-04,"Estoril","Estrela",1,0,"H",0,0,"D",2,3.65,3.94,"0-0","1-0",10,5,11,6,3,2,0,0,6,1,15,10,1,7,25,"6-1","N","N","N",5,0,20
"4026","P1",2024-02-04,"Sp Braga","Moreirense",1,0,"H",1,0,"H",1.5,4.63,6.67,"1-0","1-0",13,5,8,1,1,2,0,0,6,1,13,16,1,7,29,"6-1","N","N","N",3,0,20
"4027","P1",2024-02-05,"Casa Pia","Boavista",0,0,"D",0,0,"D",2.39,3.4,3.11,"0-0","0-0",5,0,4,0,3,1,0,0,4,3,13,14,0,7,27,"4-3","N","N","N",4,0,20
"4028","P1",2024-02-09,"Estrela","Portimonense",3,0,"H",3,0,"H",1.92,3.61,4.32,"3-0","3-0",10,3,11,1,4,3,0,0,4,7,7,13,3,11,20,"4-7","Y","Y","N",7,0,20
"4029","P1",2024-02-10,"Farense","Famalicao",1,1,"D",0,1,"A",2.73,3.18,2.88,"0-1","1-1",17,7,18,4,0,6,0,0,7,6,17,20,2,13,37,"7-6","Y","N","N",6,0,21
"4030","P1",2024-02-10,"Moreirense","Chaves",1,0,"H",0,0,"D",1.85,3.58,4.79,"0-0","1-0",15,5,10,4,3,2,0,0,11,4,12,10,1,15,22,"11-4","N","N","N",5,0,21
"4031","P1",2024-02-10,"Boavista","Estoril",2,1,"H",2,0,"H",2.48,3.41,3.03,"2-0","2-1",7,3,14,4,5,5,0,0,7,5,16,10,3,12,26,"7-5","Y","Y","N",10,0,21
"4032","P1",2024-02-11,"Rio Ave","Casa Pia",1,0,"H",0,0,"D",2.07,3.27,4.15,"0-0","1-0",8,3,6,1,1,3,0,0,5,3,14,20,1,8,34,"5-3","N","N","N",4,0,21
"4033","P1",2024-02-11,"Sp Lisbon","Sp Braga",5,0,"H",2,0,"H",1.51,4.75,6.22,"2-0","5-0",12,5,7,1,0,0,0,0,3,7,10,10,5,10,20,"3-7","Y","Y","Y",0,0,21
"4034","P1",2024-02-11,"Guimaraes","Benfica",2,2,"D",1,1,"D",5.37,4.23,1.65,"1-1","2-2",8,6,6,3,4,3,1,0,6,11,15,9,4,17,24,"6-11","Y","Y","Y",7,1,21
"4035","P1",2024-02-12,"Arouca","Porto",3,2,"H",2,1,"H",6.89,4.65,1.48,"2-1","3-2",10,6,14,6,3,4,0,1,3,7,20,9,5,10,29,"3-7","Y","Y","Y",7,1,21
"4036","P1",2024-02-13,"Gil Vicente","Vizela",0,1,"A",0,1,"A",2.06,3.52,3.84,"0-1","0-1",16,4,8,2,3,5,0,1,8,3,13,15,1,11,28,"8-3","N","N","N",8,1,21
"4037","P1",2024-02-16,"Famalicao","Rio Ave",2,1,"H",1,1,"D",2.16,3.12,4.08,"1-1","2-1",15,6,9,4,4,6,0,0,4,7,18,20,3,11,38,"4-7","Y","Y","N",10,0,21
"4038","P1",2024-02-17,"Chaves","Boavista",2,1,"H",1,1,"D",2.48,3.31,3.1,"1-1","2-1",7,3,14,3,6,1,1,0,4,3,17,16,3,7,33,"4-3","Y","Y","N",7,1,22
"4039","P1",2024-02-17,"Portimonense","Guimaraes",1,1,"D",0,1,"A",4.48,3.7,1.86,"0-1","1-1",10,6,10,2,3,5,0,0,9,6,10,17,2,15,27,"9-6","Y","N","N",8,0,22
"4040","P1",2024-02-17,"Porto","Estrela",2,0,"H",1,0,"H",1.2,7.42,14.7,"1-0","2-0",16,6,8,2,0,2,0,0,8,6,12,13,2,14,25,"8-6","Y","N","N",2,0,22
"4041","P1",2024-02-18,"Casa Pia","Arouca",1,0,"H",0,0,"D",3.38,3.25,2.36,"0-0","1-0",10,2,14,4,0,2,0,0,2,6,5,12,1,8,17,"2-6","N","N","N",2,0,22
"4042","P1",2024-02-18,"Benfica","Vizela",6,1,"H",5,0,"H",1.13,9.8,19.9,"5-0","6-1",14,8,8,4,0,4,0,0,6,1,14,9,7,7,23,"6-1","Y","Y","Y",4,0,22
"4043","P1",2024-02-18,"Estoril","Gil Vicente",1,3,"A",0,0,"D",2.15,3.57,3.56,"0-0","1-3",8,4,11,7,2,3,1,0,2,4,15,15,4,6,30,"2-4","Y","Y","Y",5,1,22
"4044","P1",2024-02-18,"Sp Braga","Farense",2,1,"H",0,0,"D",1.36,5.48,8.6,"0-0","2-1",17,8,5,2,5,3,0,0,6,1,19,15,3,7,34,"6-1","Y","Y","N",8,0,22
"4045","P1",2024-02-19,"Moreirense","Sp Lisbon",0,2,"A",0,2,"A",8.47,4.92,1.4,"0-2","0-2",4,0,16,7,0,1,0,0,5,4,12,13,2,9,25,"5-4","Y","N","N",1,0,22
"4046","P1",2024-02-23,"Arouca","Famalicao",3,2,"H",2,1,"H",2.34,3.35,3.31,"2-1","3-2",14,4,11,8,2,5,0,1,3,4,20,14,5,7,34,"3-4","Y","Y","Y",7,1,22
"4047","P1",2024-02-24,"Farense","Moreirense",0,1,"A",0,1,"A",2.59,3.17,3.07,"0-1","0-1",6,1,11,2,1,0,1,0,5,5,14,14,1,10,28,"5-5","N","N","N",1,1,23
"4048","P1",2024-02-24,"Estrela","Chaves",1,1,"D",1,1,"D",2.16,3.37,3.72,"1-1","1-1",10,4,9,2,2,2,0,0,7,6,13,18,2,13,31,"7-6","Y","N","N",4,0,23
"4049","P1",2024-02-24,"Guimaraes","Casa Pia",0,2,"A",0,2,"A",1.59,3.95,6.68,"0-2","0-2",25,5,9,5,1,3,0,0,8,2,12,13,2,10,25,"8-2","Y","N","N",4,0,23
"4050","P1",2024-02-25,"Vizela","Estoril",3,3,"D",2,0,"H",2.58,3.43,2.87,"2-0","3-3",12,7,18,4,2,3,0,0,4,7,9,14,6,11,23,"4-7","Y","Y","Y",5,0,23
"4051","P1",2024-02-25,"Benfica","Portimonense",4,0,"H",0,0,"D",1.11,11.59,23.04,"0-0","4-0",19,13,10,2,0,1,0,0,8,1,13,6,4,9,19,"8-1","Y","Y","Y",1,0,23
"4052","P1",2024-02-25,"Gil Vicente","Porto",1,1,"D",0,0,"D",8.22,4.94,1.41,"0-0","1-1",7,1,14,5,3,3,0,0,2,4,16,14,2,6,30,"2-4","Y","N","N",6,0,23
"4053","P1",2024-02-25,"Rio Ave","Sp Lisbon",3,3,"D",2,2,"D",9.47,5.26,1.36,"2-2","3-3",8,3,13,6,6,3,1,0,2,5,17,10,6,7,27,"2-5","Y","Y","Y",9,1,23
"4054","P1",2024-02-26,"Boavista","Sp Braga",0,4,"A",0,2,"A",4.27,3.89,1.83,"0-2","0-4",8,3,11,5,1,3,0,0,1,3,12,14,4,4,26,"1-3","Y","Y","Y",4,0,23
"4914","SC0",2023-08-05,"Celtic","Ross County",4,2,"H",3,0,"H",1.12,11.1,20.81,"3-0","4-2",18,12,7,2,0,4,0,0,4,8,6,14,6,12,20,"4-8","Y","Y","Y",4,0,1
"4915","SC0",2023-08-05,"Dundee","Motherwell",1,1,"D",0,1,"A",2.65,3.38,2.82,"0-1","1-1",17,2,13,3,0,2,0,0,7,12,12,12,2,19,24,"7-12","Y","N","N",2,0,1
"4916","SC0",2023-08-05,"Livingston","Aberdeen",0,0,"D",0,0,"D",2.99,3.32,2.55,"0-0","0-0",12,2,11,0,3,4,0,0,7,7,22,13,0,14,35,"7-7","N","N","N",7,0,1
"4917","SC0",2023-08-05,"St Johnstone","Hearts",0,2,"A",0,0,"D",3.27,3.68,2.22,"0-0","0-2",9,3,16,9,2,3,0,0,6,9,14,13,2,15,27,"6-9","Y","N","N",5,0,1
"4918","SC0",2023-08-05,"Kilmarnock","Rangers",1,0,"H",0,0,"D",7.25,4.98,1.44,"0-0","1-0",10,3,18,4,0,0,0,0,2,8,7,10,1,10,17,"2-8","N","N","N",0,0,1
"4919","SC0",2023-08-06,"Hibernian","St Mirren",2,3,"A",0,2,"A",1.93,3.65,4.17,"0-2","2-3",14,7,8,4,2,2,0,0,2,7,14,7,5,9,21,"2-7","Y","Y","Y",4,0,1
"4920","SC0",2023-08-12,"Rangers","Livingston",4,0,"H",1,0,"H",1.28,6.16,10.41,"1-0","4-0",21,9,6,2,1,1,0,0,5,4,9,9,4,9,18,"5-4","Y","Y","Y",2,0,2
"4921","SC0",2023-08-12,"Ross County","St Johnstone",2,0,"H",1,0,"H",2.2,3.34,3.64,"1-0","2-0",19,8,12,3,2,2,0,0,6,7,11,14,2,13,25,"6-7","Y","N","N",4,0,2
"4922","SC0",2023-08-12,"St Mirren","Dundee",2,1,"H",2,0,"H",2.09,3.45,3.83,"2-0","2-1",15,2,7,4,2,3,0,0,4,3,8,8,3,7,16,"4-3","Y","Y","N",5,0,2
"4923","SC0",2023-08-13,"Aberdeen","Celtic",1,3,"A",1,2,"A",8.1,5.6,1.37,"1-2","1-3",11,2,15,10,0,2,0,0,9,9,12,11,4,18,23,"9-9","Y","Y","Y",2,0,2
"4924","SC0",2023-08-13,"Hearts","Kilmarnock",0,0,"D",0,0,"D",1.89,3.73,4.31,"0-0","0-0",8,1,15,5,3,4,0,0,6,5,12,15,0,11,27,"6-5","N","N","N",7,0,2
"4925","SC0",2023-08-13,"Motherwell","Hibernian",2,1,"H",0,0,"D",2.69,3.32,2.82,"0-0","2-1",10,3,4,1,1,4,0,0,5,2,14,16,3,7,30,"5-2","Y","Y","N",5,0,2
"4926","SC0",2023-08-26,"Ross County","Rangers",0,2,"A",0,2,"A",8.67,5.53,1.36,"0-2","0-2",8,2,24,9,3,1,0,0,4,8,10,11,2,12,21,"4-8","Y","N","N",4,0,3
"4927","SC0",2023-08-26,"Celtic","St Johnstone",0,0,"D",0,0,"D",1.05,19.42,39.84,"0-0","0-0",19,5,5,2,1,3,0,0,19,1,9,12,0,20,21,"19-1","N","N","N",4,0,3
"4928","SC0",2023-08-26,"Hibernian","Livingston",2,3,"A",0,1,"A",1.88,3.82,4.25,"0-1","2-3",13,3,8,4,2,4,0,0,9,3,12,10,5,12,22,"9-3","Y","Y","Y",6,0,3
"4929","SC0",2023-08-26,"Motherwell","Kilmarnock",2,1,"H",0,1,"A",2.52,3.28,3.07,"0-1","2-1",13,7,12,3,6,3,0,0,1,6,15,19,3,7,34,"1-6","Y","Y","N",9,0,3
"4930","SC0",2023-08-27,"Dundee","Hearts",1,0,"H",0,0,"D",2.93,3.49,2.47,"0-0","1-0",12,4,10,5,1,1,0,0,3,8,16,10,1,11,26,"3-8","N","N","N",2,0,3
"4931","SC0",2023-08-27,"St Mirren","Aberdeen",2,2,"D",0,1,"A",2.35,3.33,3.32,"0-1","2-2",13,6,4,2,2,2,0,0,4,3,9,14,4,7,23,"4-3","Y","Y","Y",4,0,3
"4932","SC0",2023-09-02,"Kilmarnock","Ross County",0,1,"A",0,0,"D",1.93,3.6,4.33,"0-0","0-1",15,4,9,4,0,5,0,0,14,2,9,17,1,16,26,"14-2","N","N","N",5,0,4
"4933","SC0",2023-09-02,"Livingston","St Mirren",1,1,"D",0,0,"D",2.97,3.06,2.75,"0-0","1-1",13,2,8,4,3,1,0,0,6,2,17,13,2,8,30,"6-2","Y","N","N",4,0,4
